"","logFC","logCPM","PValue","FDR"
"Tmem150b",-0.25396167991079,0.614745964760567,0.676015158545641,0.904629673442553
"Trim36",-0.136897170843426,2.08311546153012,0.676036409375515,0.904629673442553
"Pofut1",0.0878332439200323,5.29456107888387,0.676058103360631,0.904629673442553
"Gprc6a",-0.351921038336122,1.31177593453129,0.676088417557315,0.904629673442553
"Zbtb9",-0.0821028610987899,4.17151680836153,0.676141423391652,0.904629673442553
"Zfp560",-0.122465554354805,3.13902814364098,0.676187836714636,0.904629673442553
"Clcn2",0.168865224237915,2.83073720834295,0.676418571713816,0.904643306070537
"Kcnj8",0.223868342206314,3.34789172776136,0.676519615668812,0.904643306070537
"Pcdh12",-0.38345311020219,4.12465072007809,0.676558677944212,0.904643306070537
"Aptx",0.0893261713793581,4.72085282485883,0.676560807553351,0.904643306070537
"Ccdc142",-0.159931489647301,2.7115317505715,0.676600791870442,0.904643306070537
"Gm6034",-0.53896176311028,-1.0212573419289,0.676610143020077,0.904643306070537
"Mettl14",0.0835247628195158,4.62380275460815,0.676624715232587,0.904643306070537
"Fam212b",-0.140902435386294,4.77329014878674,0.676669655723533,0.904643306070537
"Mlph",-0.141926792779781,5.32590764542114,0.677025325707039,0.905039953216701
"C130074G19Rik",-0.240806125121037,6.42418367613152,0.67715922075253,0.905140090805538
"Gm16701",-0.315500662593289,-0.546225842532307,0.677383513393682,0.905359714703545
"Bcas3",0.0932793508220567,4.8302575735114,0.677449383291455,0.905359714703545
"Xrra1",0.326668105313879,1.61638669931907,0.677644359011916,0.905359714703545
"Alkbh3",-0.100684171378596,4.53170844348902,0.677677850107008,0.905359714703545
"Parp1",-0.101975877359994,5.61759131936406,0.677714364792872,0.905359714703545
"Baiap2l2",0.383811145163017,1.32716424450513,0.677792947123047,0.905359714703545
"Ehf",-0.241660292458231,6.16793513640826,0.677882054526202,0.905359714703545
"Clu",0.204076385844921,8.17069271226501,0.677929177323948,0.905359714703545
"Ufm1",0.0962064674790402,6.00692375546866,0.677931824338245,0.905359714703545
"Rnf166",-0.0783386050811664,5.15792715814981,0.677990985591361,0.905359714703545
"Nts",-0.3240978673885,-0.501681766121368,0.678024935029876,0.905359714703545
"Tnfrsf4",0.35494026692633,3.05909785509914,0.678031530881274,0.905359714703545
"Ccm2",0.104564619389999,5.36547261343502,0.678443946055527,0.905751140405997
"Syt12",0.302341586353069,1.40642754150205,0.678480328916386,0.905751140405997
"Abca14",-0.419383178962437,-0.821840565341853,0.678501750339977,0.905751140405997
"2310067B10Rik",0.142990725137452,6.27382932695368,0.67865911451592,0.905882403640118
"Trim59",0.233418436772844,3.81368897394155,0.678941868717019,0.906027816352752
"Eif4h",0.10279375896812,8.46646590202571,0.678961026761933,0.906027816352752
"Sf3b4",-0.115848017983756,4.43778372728313,0.678967364882737,0.906027816352752
"Duox1",-0.973305219542658,-1.29881032998998,0.679004228612359,0.906027816352752
"Ces1g",0.437667087990368,4.28960961453433,0.679152653079078,0.906076914443924
"Rpl12",0.174609557256689,9.2334614723741,0.679159118275269,0.906076914443924
"Aqp1",-0.268669825687559,8.78785164740232,0.679519295312729,0.906478621800732
"Cage1",0.241560485604714,0.706743638842787,0.679688235122381,0.906485376039494
"E230019M04Rik",0.378836307277359,1.82845148441981,0.679746943319592,0.906485376039494
"Aagab",-0.0978433838193789,5.28655695515014,0.679789408357761,0.906485376039494
"Dntt",0.63410608596285,-1.34733985213002,0.679838956017865,0.906485376039494
"Slc22a12",0.329640822741701,0.410706275475314,0.679958835780065,0.906485376039494
"Cnn2",-0.158300929866435,8.27970412753519,0.680001720216759,0.906485376039494
"Tbc1d10c",-0.245677203306252,4.3911952623244,0.680035882863935,0.906485376039494
"Synpo",-0.121157687113591,6.91675100793974,0.680059565734532,0.906485376039494
"Slc38a11",-0.5789598749483,-0.301887087976202,0.680067724463521,0.906485376039494
"Dcbld1",-0.156199759034434,3.75185929173375,0.680115095102163,0.906485376039494
"Cxcl11",-0.984930852572064,3.50907235617967,0.680232754477862,0.906547388874781
"Zfp260",-0.0904887260161432,5.96036431022831,0.680352781248794,0.906547388874781
"Zfp94",0.153621197903744,2.25770812004512,0.680367014746267,0.906547388874781
"Snord47",-0.320175523976293,-0.0597643400750128,0.680428200698589,0.906547388874781
"Psd4",-0.236657430333837,5.17653176329203,0.680457010430741,0.906547388874781
"March8",-0.0966887240185401,6.24409450744248,0.680584325079837,0.906638290506998
"Ttc21a",0.333287966078744,6.2502020881118,0.680884753786179,0.906959769691746
"Aldh2",0.217855504121742,9.54514393645622,0.681087985354376,0.907009799611295
"Trpc6",-0.272063288812844,3.92457405299742,0.681196274120264,0.907009799611295
"Saysd1",0.114245482132491,3.92366750526534,0.68119893622109,0.907009799611295
"Fcgr1",0.407354367981818,6.38335149896368,0.681287396041965,0.907009799611295
"Vcan",-0.27769909670233,5.19367189201123,0.681358381680395,0.907009799611295
"Casp8",0.160205205805395,6.06492465644969,0.681422575377314,0.907009799611295
"Col4a6",-0.262362774007595,5.08556486873931,0.681446504190327,0.907009799611295
"Hsh2d",0.238459555719386,2.20956872497683,0.68150543621256,0.907009799611295
"Ldlrad1",0.327900072319714,4.51427959412884,0.681616299808251,0.907009799611295
"Sephs1",-0.0705039329729475,5.56909184348319,0.681647055168978,0.907009799611295
"9530036O11Rik",-0.370476549723396,1.43591003382611,0.681737216963408,0.907009799611295
"4933408B17Rik",0.247221330791994,1.37155868888362,0.681756680670885,0.907009799611295
"Uqcrc1",0.124612818353629,6.99971677144769,0.681832892234192,0.907009799611295
"Snx2",-0.107579265613149,6.94160928289215,0.681836087665949,0.907009799611295
"Chst5",0.217759946883548,1.13007490399479,0.681846278833602,0.907009799611295
"Tnf",0.378180200291494,3.0158062321454,0.681868038339257,0.907009799611295
"Inip",-0.103655505576636,4.46552551431396,0.681966233993013,0.907061789080591
"Ccl22",0.196998580496625,3.54034760165301,0.68222742927003,0.907155756604044
"Cenpb",-0.0883314520587532,8.02912888750904,0.682306823749843,0.907155756604044
"Ppp6r1",-0.0834161953768695,7.3193265460271,0.682312960617647,0.907155756604044
"Lepr",0.186044415469498,6.43479644220217,0.682327022346553,0.907155756604044
"Dlg3",0.137415134491002,5.62363870405305,0.68233246938572,0.907155756604044
"Fpr2",-0.366389524964105,3.98177647998747,0.682392087396877,0.90715642216972
"Rad21",0.0733079833528698,7.61728419820848,0.682484089215289,0.90718855582182
"Leprotl1",0.107630913992895,5.97617868794869,0.6826369487318,0.90718855582182
"Sptssa",0.149510561458223,6.1953153876603,0.682650996242684,0.90718855582182
"Zfp273",0.139929169928631,2.37583320023372,0.682652737313428,0.90718855582182
"Pgm1",-0.100241577664637,5.00991457816533,0.682770563359304,0.907266565184319
"Csnk1d",0.0768495721805088,7.37822790105901,0.683061939876098,0.907439577175355
"Tnfrsf19",-0.160546551941268,5.07132059562364,0.683092071562779,0.907439577175355
"Krt79",0.343664072007982,4.45777518275789,0.683107653958213,0.907439577175355
"Prdm15",-0.100011064595656,3.79181532781805,0.683140806371189,0.907439577175355
"Dennd2c",-0.150972370792194,2.75761387206106,0.68319644412557,0.907439577175355
"Ficd",0.105777707150729,3.98545686040932,0.683311776596399,0.907514212555976
"Sec14l4",-0.33772734153494,5.7793416136445,0.683542830667107,0.907590947639694
"Iqsec2",-0.142718536762009,5.88414894904928,0.683543050688382,0.907590947639694
"Plcb2",-0.211779122499302,4.28800281761382,0.683566911213824,0.907590947639694
"Ginm1",0.0845289354499985,6.25416113945339,0.683606137036141,0.907590947639694
"Tmem138",0.147209777083625,3.35623206493618,0.683772027843834,0.907608507650121
"Aurka",0.280703542037334,3.2873670367354,0.68379240573295,0.907608507650121
"Zfp566",0.147148637561274,1.8567512269517,0.683799109823354,0.907608507650121
"Mad2l2",0.159776262804627,4.11869239183237,0.683855950827677,0.907608507650121
"Mrpl1",0.128967427650793,4.38439009092247,0.684049983361004,0.907765180700391
"Dtwd2",0.135103882615896,1.74956390245602,0.684166221194683,0.907765180700391
"Tor1a",0.11285175418796,5.08501179285405,0.684188070920218,0.907765180700391
"Rab14",0.0692416452653432,7.54724565351115,0.684298072635414,0.907765180700391
"Apobec3",-0.150502584580219,5.01695618166702,0.684323286189436,0.907765180700391
"Cdo1",0.149725358977003,7.22603739903483,0.684357766626055,0.907765180700391
"Ltn1",-0.0713285464909453,5.82455439089555,0.684388098763299,0.907765180700391
"Gdpd2",0.286376469361355,5.0517677605464,0.684491308748758,0.907772125772651
"4833428L15Rik",0.502155129539221,-0.449966056785908,0.684534589842332,0.907772125772651
"Kcne3",-0.355397498063153,2.01490338553542,0.684570807392709,0.907772125772651
"A730020E08Rik",0.311586745903932,1.3643899772375,0.684901579236676,0.907983055804212
"Casq1",-0.300193384148186,0.870372878376623,0.684960717673903,0.907983055804212
"Slc35f3",0.316589861341227,1.58319388561238,0.685020595106368,0.907983055804212
"C530005A16Rik",0.255171891714686,1.10578345736835,0.685022367518546,0.907983055804212
"Ulk1",-0.113404981204079,5.91759457252947,0.685025730664409,0.907983055804212
"Kcnj12",0.235058507775368,1.16136531225531,0.685273752659225,0.90823335071306
"Eif4g2",-0.0754585509071143,9.78954606234416,0.685547064615232,0.908517117758074
"Gm4890",0.282597797984253,0.149430010016832,0.685859836343135,0.908853125102367
"Ncapg2",-0.25471969877609,4.22367517605544,0.686012811292701,0.908915964994632
"Gnal",-0.229929255792217,2.05433214269463,0.686025722161475,0.908915964994632
"Tmprss13",0.296895038824788,2.59809802218612,0.686263568354787,0.909119920316042
"Cluh",-0.0744878232614939,6.00220941456563,0.686324743390654,0.909119920316042
"Meig1",0.319919792280714,4.1320213229185,0.686357398296601,0.909119920316042
"Pigp",0.149199034362764,5.34919952409285,0.686618534265235,0.90932871353353
"Atp6v0d2",-0.346204454320339,4.53524269013644,0.686679695075526,0.90932871353353
"Tmem167b",-0.0858734123251971,6.38713325843935,0.68673021760851,0.90932871353353
"4930581F22Rik",-0.154445028651172,2.72055426001755,0.68675206654546,0.90932871353353
"Rad54b",-0.263317156278039,1.0397596518241,0.686889462204331,0.90937607457684
"Ppp2r2a",0.0744962114953614,6.32449726751226,0.686960704464432,0.90937607457684
"Tor2a",0.126885140787542,4.93013223998377,0.68696562114661,0.90937607457684
"Trp53bp2",0.159784836828808,6.70915566327778,0.687099162320347,0.909446757883904
"Apool",0.109393438311157,4.02295426670713,0.687165737455394,0.909446757883904
"Nup62cl",-0.289557194388409,0.585012438649335,0.687196817052061,0.909446757883904
"Dnahc1",0.355891268678754,5.17370883806018,0.687488819494547,0.909736493291196
"AI662270",0.280044380708865,4.93995320734428,0.687534318194721,0.909736493291196
"Reg3g",-0.706129549125972,6.18987239256449,0.687619240017081,0.909770411972935
"Flii",-0.0819192673353992,7.25898712663681,0.687740543573651,0.909821255804781
"Fam175a",0.119650011436449,2.8379550529759,0.687776250722415,0.909821255804781
"Nae1",-0.0933737475704502,5.61412065016092,0.687933721788809,0.909884835612169
"Sult5a1",0.153453083311037,3.63572366402217,0.687944668423848,0.909884835612169
"Kcnrg",0.351560615665027,4.90344507227479,0.688030209472428,0.909884835612169
"F420014N23Rik",-0.244360690770122,-0.317587664169,0.688100335969001,0.909884835612169
"Mlkl",-0.284680894380611,5.20100345043359,0.688120789656515,0.909884835612169
"Tmem8c",0.478423257133135,-1.13093962870838,0.688338152347901,0.909921487092313
"Ppargc1a",-0.234271973788118,3.29399358053169,0.688350323130978,0.909921487092313
"Coro1c",-0.132461789350997,7.44424618667201,0.688402361779891,0.909921487092313
"Ciz1",-0.0894317125860568,6.001553118088,0.688448710545831,0.909921487092313
"B3gnt6",0.316477359437125,-0.335244249849224,0.688501624086024,0.909921487092313
"Paip2",0.125371140862001,7.76232016971393,0.688550912440547,0.909921487092313
"2810403D21Rik",-0.263282277509863,0.925610069453044,0.688584279620079,0.909921487092313
"Zfp316",0.116747563518753,3.54364796999589,0.688622888863019,0.909921487092313
"D430036J16Rik",0.337547429095107,3.85663040247393,0.688857797756308,0.910031369081877
"Furin",-0.15030506546817,7.20698477690924,0.689058546579508,0.910031369081877
"Nmnat2",-0.217096324650896,3.04209098529821,0.689104392368194,0.910031369081877
"Serpinb1a",-0.211020382152578,4.46674606502245,0.689154833512553,0.910031369081877
"Lax1",-0.239545573466548,3.84385917601987,0.689180732061394,0.910031369081877
"Unc119",0.129483463676745,4.57445599930641,0.689235824472502,0.910031369081877
"Klk13",0.232152165772823,2.43561015963833,0.689243881567724,0.910031369081877
"Adamtsl5",0.134571807671101,4.96475097258584,0.689298052232196,0.910031369081877
"Fam129c",-0.14354517105779,2.1007861167546,0.689302836011762,0.910031369081877
"BC048546",0.302027002663653,4.45932089462182,0.689379229811397,0.910031369081877
"Nxt1",0.150614318993519,4.07842860369799,0.689458091003745,0.910031369081877
"Emd",-0.079309776891173,5.8460790282419,0.689479534352892,0.910031369081877
"Tctex1d2",0.224979014707892,3.99506695173604,0.689509182460314,0.910031369081877
"Cx3cr1",0.209969620439909,3.99877400038929,0.689536313347343,0.910031369081877
"Surf1",0.0787547528045879,5.43406323437413,0.68967573312333,0.910137093634116
"Rmdn2",-0.204697250318403,4.78686415601874,0.689868175820858,0.91031276618549
"Acss2",0.218733296754815,5.56820593283272,0.69008128460103,0.91046583667246
"Srpx",0.122864856261528,3.47430394745128,0.690102844336095,0.91046583667246
"Cda",0.265555166216121,1.0236893668419,0.690289719463589,0.910564425756839
"Tacc1",-0.156360336114667,7.51709945655237,0.69034538320894,0.910564425756839
"Pilrb2",-0.283767945834761,1.59399815953427,0.690470778187472,0.910564425756839
"Fbrsl1",-0.0742569694060995,5.36815118863297,0.690485549141696,0.910564425756839
"Cd48",-0.252867550600733,4.97591498814157,0.69049005679669,0.910564425756839
"Arl4d",0.199956977640781,6.04397065279952,0.690533608506506,0.910564425756839
"Sqrdl",0.0835100674352363,5.81350076149674,0.690741499138772,0.910702165790569
"Ermap",-0.274871698292313,0.401274223274419,0.690756761657637,0.910702165790569
"Rcbtb2",-0.0935203203688095,5.67016155669241,0.69104532374134,0.910737615020502
"Vps52",0.0769601664758649,5.54727957090001,0.691051437613936,0.910737615020502
"Polr3g",-0.16159586474007,2.97345754249006,0.691063582243296,0.910737615020502
"Tspan32",0.223424404660793,2.9307038353759,0.691126127653145,0.910737615020502
"Fmn2",0.469589888247292,1.32673782107332,0.691182153814545,0.910737615020502
"Ndufb2",0.144148619675357,4.78193073250703,0.69124301995379,0.910737615020502
"Ptprz1",-0.24914035814325,4.25067787343068,0.691254515497504,0.910737615020502
"Pcdhb20",0.239107163527921,1.65462451979782,0.691258455662678,0.910737615020502
"Tmem104",-0.162421630839314,4.79436214381215,0.691481549909941,0.910920124591294
"Ect2",0.197168321109016,3.81245835371197,0.691515707485434,0.910920124591294
"Umod",1.03528107633192,-1.47555664656116,0.691690213025529,0.911071787028047
"Fgd5",-0.241028849255547,6.03395290630587,0.691817654493497,0.911079366090374
"Pawr",-0.109960638985644,4.82966512001674,0.69187438026044,0.911079366090374
"Slirp",0.147723566385225,4.91326221075923,0.691922614509736,0.911079366090374
"Itfg1",-0.0794026524272796,6.62128430512516,0.691938210478344,0.911079366090374
"Slc12a8",0.264754021282491,-0.43330836887909,0.691992832309111,0.911079366090374
"Eaf2",-0.277498646495637,1.39132298066548,0.692136263359514,0.911190027561062
"Myef2",0.100473641706424,5.13503490552763,0.692232345970838,0.911205858326111
"Usmg5",0.173691252584516,5.61068444248768,0.692278706105807,0.911205858326111
"2900008C10Rik",-0.217932781470682,0.113657343592378,0.692326432207503,0.911205858326111
"Hspb6",-0.191413546932059,3.84716931403868,0.692417225394794,0.91124719757145
"Stxbp3a",-0.0895752257071636,6.19304928951572,0.692569278209206,0.911268982087481
"Zfp386",-0.0953751134917177,4.87043859741354,0.692610493247992,0.911268982087481
"Lpin2",0.13544369801436,7.76166895860008,0.692634796036297,0.911268982087481
"Sfrp1",-0.229083167372824,6.01657073632637,0.692671320108725,0.911268982087481
"Sltm",-0.0730799955719131,6.40347663038964,0.692840033392967,0.911347062128105
"Kctd19",-0.433788875459278,-0.689181392702398,0.692849451077646,0.911347062128105
"Egfl6",-0.364937147661625,5.56135386260472,0.692961758299484,0.9114166607616
"Swap70",-0.0920397316639404,6.59666969835615,0.693022396461309,0.911418295654678
"Numa1",-0.083061605960733,7.25037703553893,0.693210163995302,0.911572339921172
"Efcab6",0.300114315375218,3.69092561289398,0.69333069850001,0.911572339921172
"Icmt",-0.0908112729000153,6.25277875700046,0.693460420130873,0.911572339921172
"4931406C07Rik",0.215043916276909,6.43075125438197,0.693465395767982,0.911572339921172
"Fxyd1",0.142211063508608,5.36398563986702,0.693481062479547,0.911572339921172
"Hdac5",-0.101772986597702,6.25209647957497,0.693503495085489,0.911572339921172
"Pyhin1",-0.332309053653328,6.13088928082218,0.693555364521322,0.911572339921172
"Msln",-0.337308149271764,6.8053530303402,0.693631899078947,0.911594851949849
"Klhdc7a",0.262633795503213,5.06196271905166,0.693743299478959,0.911663178085521
"Gm14420",0.172397566835283,6.4588331471977,0.693954705091348,0.911862900293436
"Ier2",0.167748910899863,7.0349069806345,0.694039259114264,0.911890718062916
"Rasgrf2",-0.338650383363924,4.64834397446106,0.694126732849388,0.911890718062916
"Tshz3",-0.147941673987982,3.49617705943161,0.694154152993999,0.911890718062916
"Tob1",0.182307783379876,6.11669975735765,0.694290675753458,0.911921092922935
"Bcas1",-0.190308049180893,3.79025255463559,0.694296130897273,0.911921092922935
"Gm15760",0.27955394125895,1.06983858142483,0.694421921875756,0.911939955840989
"Glrb",-0.430849380051153,0.239580929191814,0.694429350537762,0.911939955840989
"Zc3h11a",0.0761044698039712,7.68341887981936,0.694497960509088,0.91195201129659
"Slc2a10",0.132771917757882,3.47824420186867,0.694966941761074,0.912208719838985
"Scnn1g",0.165782772324174,7.13589359511906,0.694970495039521,0.912208719838985
"Fign",0.294544092632185,3.56546553763376,0.695020783251202,0.912208719838985
"D730039F16Rik",0.222796013042355,3.5670870589795,0.695051999051724,0.912208719838985
"Cep55",0.274631667383894,3.22631448848396,0.695097968269329,0.912208719838985
"Acad11",0.151335513965739,4.98704151014537,0.695180475122052,0.912208719838985
"Cdca2",0.247793060918557,2.64807844190658,0.695187779673755,0.912208719838985
"Pdgfb",0.181856700092168,6.52355751187865,0.695232161180406,0.912208719838985
"Sh3bgrl",-0.0974438665674258,8.45178122788793,0.695234405475105,0.912208719838985
"Cdc25c",-0.470704506189186,1.24862889198986,0.695289339503784,0.912208719838985
"Mettl21d",-0.186450913768653,3.37732885619269,0.695373467131368,0.912208719838985
"Wnt7a",0.306172669102881,3.40026853661409,0.69550919147059,0.912208719838985
"Dab2ip",-0.114572656448937,6.80947227371392,0.695517302889371,0.912208719838985
"Nudt8",0.15034091139114,3.16666147133901,0.695579833559888,0.912208719838985
"Cct5",0.113400416178134,7.62178700814829,0.695637442761171,0.912208719838985
"Cbx3",-0.114462926261212,3.96025851407913,0.695644603424947,0.912208719838985
"Gfm1",0.0798043220754151,5.20066784176666,0.695760154530514,0.912247406670125
"Dnm2",-0.0885006475715206,7.22366201547452,0.69579300408388,0.912247406670125
"Gemin2",0.158340939105029,3.19912171499607,0.696045860666341,0.912499191249056
"Actr1a",0.0873709868609746,7.15232087084851,0.696125161186668,0.912499191249056
"Cxcl13",0.362405071728504,5.69928681405608,0.696190294824353,0.912499191249056
"Ddah1",-0.224739744185393,4.37448120180243,0.696223320962686,0.912499191249056
"Ppip5k1",0.135436403054324,5.07180872002232,0.696282374085057,0.912499191249056
"Tff2",0.578538222430754,3.43806052299273,0.696398643846714,0.912573628507927
"Tpm3",-0.118713459182333,8.73480744725917,0.696716853179854,0.91289868107953
"Gpr155",0.289348386488227,6.56891122532073,0.696829410890666,0.91289868107953
"Lyrm5",0.135741458196875,4.82878955834274,0.69688006880547,0.91289868107953
"Capsl",0.234572282437483,4.91148952384976,0.696884662767391,0.91289868107953
"Ift80",0.163893108581718,5.11353669500542,0.697062381948511,0.913024269523535
"Zfhx2as",-0.470886605333871,-0.521129296898558,0.697099533511746,0.913024269523535
"Cxxc1",-0.0811536463860552,5.9190562499695,0.697163378075073,0.913029959593923
"Vnn1",0.189537089491308,4.04569561757109,0.697398252975322,0.913194510138102
"Ddx42",-0.0605369492788856,6.6181142141924,0.697506242433755,0.913194510138102
"Scin",-0.348797399108402,0.70384253964348,0.697540580081782,0.913194510138102
"Ddx4",0.347882357220726,0.357559704706547,0.69754476619689,0.913194510138102
"Gm14403",-0.161069221118104,4.80345867503389,0.697667632611934,0.913194510138102
"Rgs14",-0.16768377288866,3.84834496805997,0.697754087010411,0.913194510138102
"Nudt17",0.189596411980078,1.25822415059517,0.697794652307514,0.913194510138102
"Rnf122",-0.102652520180333,4.06696235639873,0.697868997936581,0.913194510138102
"Slc20a1",0.0766670508661348,6.13988488805081,0.697922476040403,0.913194510138102
"Il1rn",-0.444001911093265,6.38455995801209,0.697929720990183,0.913194510138102
"Nrn1",-0.340747096465252,3.73204785060239,0.697943643851395,0.913194510138102
"D830046C22Rik",-0.277895182984717,0.148619306781236,0.698137686709061,0.913355233756366
"Usp39",-0.10461373822075,5.35672263521869,0.698229871664393,0.913355233756366
"Trp63",-0.472649290059146,2.62912620600191,0.698245047063925,0.913355233756366
"Gtf2e1",0.0857715351547947,3.93043636444988,0.698342037699303,0.913379955747573
"Cks2",0.208328957244189,3.21655555135637,0.698382992556942,0.913379955747573
"Eefsec",0.105301951621629,3.78926171870759,0.698535125667328,0.913501065567168
"2410004I01Rik",-0.347259272022632,3.02974935864665,0.698730549842253,0.91355947531036
"Apln",-0.253327798621833,4.97229422239447,0.698920800921892,0.91355947531036
"Dnajc11",0.0772098585128112,5.2656390468489,0.699064646775969,0.91355947531036
"Ndufaf6",0.170350649928792,2.73183044446526,0.699118817345634,0.91355947531036
"Kiss1r",0.178620642508104,1.70446154352443,0.699188237118831,0.91355947531036
"Aldoc",0.192478005906605,2.99813962756803,0.699268515489489,0.91355947531036
"Serpina3i",0.364674723102548,1.99024118033627,0.699286594248664,0.91355947531036
"Csnk2b",0.10119343480557,6.47428001306897,0.699362269173024,0.91355947531036
"Rars2",-0.0924339303786702,4.45849201412946,0.699366594070894,0.91355947531036
"Vat1",0.123859500604306,7.34098307083138,0.699403649796195,0.91355947531036
"Foxo4",0.15691503635258,5.63625851482123,0.699416101282584,0.91355947531036
"Impdh2",-0.118347370667645,5.71927455198928,0.699420709934756,0.91355947531036
"Inadl",-0.160380670341638,5.81985742650627,0.69944120402019,0.91355947531036
"Otud7b",-0.125900653563849,7.00092548915501,0.699455932781851,0.91355947531036
"Sag",0.2815302934909,-0.119721911773692,0.699472810389144,0.91355947531036
"Sh3bgr",0.271304217554525,2.45844555216022,0.699596639722276,0.913585665475078
"Nrxn2",-0.194718068087179,2.40730622866336,0.699611935809557,0.913585665475078
"Dtx1",-0.1728302640053,3.09148836727231,0.699820565846625,0.913780342317602
"Anapc15",0.170770647183354,3.68808704636201,0.699898038187007,0.913803743382934
"Amy1",0.320125797303248,3.47912823081685,0.700042966644334,0.913915205305199
"Samd3",-0.269763646224371,1.18746093335237,0.700236928813407,0.914057971655589
"Inf2",0.153985388368992,5.53359037273864,0.700271457463871,0.914057971655589
"Usp22",-0.0732141332041539,6.08309493185674,0.700406676325705,0.914156710744063
"Tsnax",0.0726388675932625,6.3468657814976,0.700558587908867,0.914169024280581
"Upf3b",0.103628150110685,5.19321571054052,0.700567244501181,0.914169024280581
"Sirt5",0.110539166157226,3.02446779545174,0.700594833857259,0.914169024280581
"Fam78b",-0.230903297634292,3.14993990527231,0.701090815181384,0.914718173296682
"Myo15",0.206225217667874,0.397601999301635,0.701134907417112,0.914718173296682
"Parp3",-0.162788799854455,6.14102307257376,0.701274599453658,0.914822641215369
"Lrig3",0.137913919572216,3.68071470086404,0.701454120573257,0.914961195275837
"Crispld2",-0.169645677047566,7.05978899873913,0.701508695873595,0.914961195275837
"Tie1",0.218916779422526,7.46090244748136,0.701559688733496,0.914961195275837
"Dpp9",-0.0944887307897886,6.17177181633879,0.701924500702592,0.915359179338938
"Ttc7",-0.0823831980036322,6.03774729367834,0.702147856750649,0.915572642916274
"Entpd5",0.219271552484577,6.74622561150113,0.702439086657641,0.915704896601259
"Tial1",-0.0787097374426726,6.36418707306257,0.702442994471373,0.915704896601259
"Pcca",0.147454384028369,5.19217761617985,0.702558248292683,0.915704896601259
"Stac3",-0.171607290260309,0.749756023453234,0.7026757610273,0.915704896601259
"Mxra8",-0.101931343471136,8.06004077628437,0.702679205543122,0.915704896601259
"Tprgl",0.100728190309085,7.14047433608897,0.702793308911703,0.915704896601259
"Nid2",-0.176056109450337,3.18004282204438,0.702815201025031,0.915704896601259
"Clec4a3",-0.268762031279605,5.06249338105627,0.703005476173331,0.915704896601259
"1700102P08Rik",-0.241102721098039,0.150697240251882,0.703217396263664,0.915704896601259
"Klc1",-0.092041011588036,6.76256750552694,0.703263949237065,0.915704896601259
"Cenpl",0.157797242164888,2.85930873616404,0.703353997100578,0.915704896601259
"S100g",0.360898145528466,5.53587426868265,0.703523298233822,0.915704896601259
"Smim6",0.314349213158924,5.13564424913658,0.703602857055543,0.915704896601259
"Fam149a",0.208796507208852,5.90319029270217,0.703612583195541,0.915704896601259
"Sh2d5",-0.356188357173295,-0.0836826232271649,0.703635030425425,0.915704896601259
"Rgs22",-0.319786416402233,4.50042781751987,0.703817098511762,0.915704896601259
"Mir682",0.198673944344326,2.24796666919226,0.703897502711806,0.915704896601259
"Htra1",-0.174205576430645,5.47875005330732,0.70408769928312,0.915704896601259
"Ralb",0.105901505422338,6.45376538481287,0.704175728858401,0.915704896601259
"Cyp2j9",-0.184853100641665,2.65354757516569,0.704183761926904,0.915704896601259
"Nisch",0.0854340207321536,8.26631681810535,0.70438650099995,0.915704896601259
"Slc7a8",0.260943024226915,4.91989493885741,0.70457216956058,0.915704896601259
"Ccdc57",0.198998053492283,3.70804752254073,0.704600885277057,0.915704896601259
"Gimap6",-0.21151730327382,6.65578342716199,0.704679935465346,0.915704896601259
"Fcrl5",0.72846651734006,1.06086693733258,0.704705299689892,0.915704896601259
"Lif",0.202137505264604,3.61654214867703,0.704907385581477,0.915704896601259
"Bfsp1",-0.160616900471555,1.17004791429243,0.704921036021134,0.915704896601259
"Mrc2",0.157167638912649,6.5245487728208,0.704954334023566,0.915704896601259
"Angel1",0.0932837370951864,2.81000353210374,0.704985158159814,0.915704896601259
"Dsc2",-0.342029857741777,2.80144273161437,0.704987696084389,0.915704896601259
"Wisp2",0.166916543152129,5.80574968038288,0.705009369833953,0.915704896601259
"Gm12942",0.137772108197804,3.42023294420432,0.705056552856909,0.915704896601259
"BC055324",-0.256345485035801,1.45540591367254,0.705078467972971,0.915704896601259
"Tsc22d3",-0.146100679478769,8.37687370120952,0.705133388321311,0.915704896601259
"Dppa5a",0.436806928216334,-0.942943464681721,0.70517051375375,0.915704896601259
"Pygm",-0.206409302405155,3.93833036010287,0.705179295310781,0.915704896601259
"Sgsh",-0.115445117205398,4.58841233400462,0.705193913545171,0.915704896601259
"St5",0.0981671608246178,6.9220094248598,0.705325114559321,0.915704896601259
"Cd53",-0.263637438889475,6.86963727449859,0.705330331963487,0.915704896601259
"Polr2m",-0.0638343192132972,7.11777601178849,0.705393498452282,0.915704896601259
"Alyref",0.130265053417336,5.09465538528758,0.705397463282109,0.915704896601259
"Arhgef15",-0.219843194288086,6.5294916292831,0.705423490023196,0.915704896601259
"Txndc12",-0.0650070790689518,5.53265613878313,0.705609862614486,0.915704896601259
"Add1",-0.0841344410364221,7.82569980602168,0.705628802414098,0.915704896601259
"Rin1",-0.156280613296662,3.38563360176583,0.705746278932351,0.915704896601259
"Lcp2",-0.270970787224443,5.67559546363374,0.705841091996927,0.915704896601259
